time,year,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-04-29T07:16:08.430Z,2019,39.3456667,-123.238,6.25,4.32,mw,62,58,0.1453,0.09,nc,nc73173775,2020-09-23T05:16:12.820Z,"9km NNW of Redwood Valley, CA",earthquake,0.12,0.52,,5,reviewed,nc,nc
2019-04-28T21:56:49.435Z,2019,39.7909,-117.4778,3.8,4.1,ml,15,118.16,0.69,0.2006,nn,nn00683467,2019-07-13T18:42:50.040Z,Nevada,earthquake,,4.1,0.19,9,reviewed,nn,nn
2019-04-28T17:03:16.906Z,2019,39.7969,-117.4942,4,4,ml,23,73.23,0.685,0.1711,nn,nn00683435,2019-07-13T18:42:49.040Z,"49 km NW of Austin, Nevada",earthquake,,3.2,0.25,17,reviewed,nn,nn
2019-04-15T11:54:03.180Z,2019,38.8148333,-122.7991667,1.24,4.12,mw,79,19,0.00749,0.09,nc,nc73166265,2019-06-20T19:03:42.040Z,"6km NW of The Geysers, CA",earthquake,0.09,0.14,,6,reviewed,nc,nc
2019-04-14T03:59:54.370Z,2019,38.7718333,-112.7648333,1.11,4.06,ml,28,49,0.2737,0.18,uu,uu60320932,2021-05-05T21:06:03.770Z,"28 km W of Kanosh, Utah",earthquake,0.34,1.02,0.13,21,reviewed,uu,uu
2019-04-09T18:08:46.055Z,2019,44.6972,-112.5078,14.45,4.6,mww,,41,0.131,0.43,us,us600032fs,2021-02-19T21:14:24.568Z,"9 km NE of Lima, Montana",earthquake,1.2,6.1,0.086,13,reviewed,us,us
2019-03-29T04:55:25.890Z,2019,40.4288333,-124.4655,27.8,4.19,mw,27,238,0.1083,0.18,nc,nc73157855,2019-06-23T04:15:07.017Z,"19km NW of Petrolia, CA",earthquake,1.09,0.74,,6,reviewed,nc,nc
2019-03-04T17:22:51.740Z,2019,38.2803333,-108.911,0.76,4.49,mw,11,95,0.03542,0.18,uu,uu60315157,2021-05-05T21:05:55.160Z,"29 km E of La Sal, Utah",earthquake,0.48,0.9,,21,reviewed,uu,uu
2019-02-20T07:05:35.350Z,2019,38.7375,-112.4965,8.22,4.04,ml,27,45,0.1335,0.18,uu,uu60313397,2021-05-05T21:05:51.070Z,"8 km SW of Kanosh, Utah",earthquake,0.33,0.6,0.137,22,reviewed,uu,uu
2019-02-06T18:23:01.570Z,2019,40.8465,-123.8395,25.83,4.39,mw,32,67,0.08586,0.13,nc,nc73138600,2019-04-25T15:31:47.040Z,"13km ESE of Blue Lake, CA",earthquake,0.26,0.59,,5,reviewed,nc,nc
2019-02-03T23:43:21.810Z,2019,40.307,-124.4965,7.66,4.19,mw,30,250,0.1607,0.2,nc,nc73139366,2019-04-18T19:09:36.040Z,"18km W of Petrolia, CA",earthquake,0.58,0.67,,3,reviewed,nc,nc
2019-02-03T22:18:12.650Z,2019,40.2893333,-124.4741667,7.33,4.48,mw,26,250,0.147,0.17,nc,nc73139336,2019-04-18T19:09:36.040Z,"16km WSW of Petrolia, CA",earthquake,0.56,0.54,,4,reviewed,nc,nc
2019-02-02T10:52:21.990Z,2019,40.3006667,-124.4946667,6.44,4.3,mw,30,250,0.1601,0.15,nc,nc73139111,2019-04-18T19:09:31.040Z,"18km W of Petrolia, CA",earthquake,0.31,0.43,,4,reviewed,nc,nc
2019-01-16T03:34:30.470Z,2019,37.0649,-97.3543,5,4,mwr,,86,0.111,0.35,us,us2000j4df,2020-03-20T02:20:44.973Z,"4 km ENE of South Haven, Kansas",earthquake,1.1,1.7,0.044,50,reviewed,us,us
2019-01-15T20:20:20.120Z,2019,40.3216667,-124.4723333,7.09,4.08,mw,27,240,0.1412,0.14,nc,nc73133256,2019-04-11T01:51:01.743Z,"16km W of Petrolia, CA",earthquake,0.39,0.49,,3,reviewed,nc,nc
2018-12-12T09:14:43.610Z,2018,35.6123333,-84.732,7.87,4.4,mw,32,40,,0.14,se,se60247871,2020-03-21T11:24:59.986Z,"12 km NNE of Decatur, Tennessee",earthquake,0.22,0.66,,0,reviewed,se,se
2018-12-05T21:40:16.620Z,2018,35.7303333,-117.0776667,0.84,4.2,mw,60,34,0.2316,0.17,ci,ci38386960,2019-02-16T19:52:25.040Z,"28km E of Trona, CA",earthquake,0.13,0.61,,6,reviewed,ci,ci
2018-11-27T13:07:12.830Z,2018,36.0735,-120.1881667,10.8,4,mw,92,51,0.06483,0.11,nc,nc73116386,2019-02-09T19:02:10.040Z,"9km NW of Avenal, CA",earthquake,0.18,0.32,,5,reviewed,nc,nc
2018-11-20T22:39:05.970Z,2018,45.9525,-115.7774,12.95,4.1,mwr,,33,0.879,0.62,us,us1000hupx,2020-04-01T00:13:36.468Z,"21 km SE of Stites, Idaho",earthquake,2.2,7.1,0.038,66,reviewed,us,us
2018-11-19T20:18:42.510Z,2018,32.2065,-115.2535,10.95,4.82,mw,29,149,0.2168,0.38,ci,ci38138175,2019-02-02T20:02:26.040Z,"8km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,0.79,31.61,,6,reviewed,ci,ci
2018-11-19T11:09:13.050Z,2018,47.698,-123.5516667,39.32,4.07,ml,53,62,,0.24,uw,uw61504942,2019-02-02T20:02:25.040Z,"37 km NE of Amanda Park, Washington",earthquake,0.35,0.38,0.174372415,40,reviewed,uw,uw
2018-11-02T12:58:54.230Z,2018,36.6801667,-121.3146667,6.48,4.11,mw,80,54,0.06916,0.15,nc,nc73105276,2019-10-15T22:50:23.993Z,"12km S of Tres Pinos, CA",earthquake,0.14,0.51,,5,reviewed,nc,nc
2018-09-29T02:17:46.720Z,2018,32.3476667,-115.184,28.67,4.41,mw,34,172,0.1018,0.29,ci,ci37373442,2018-12-01T16:43:15.040Z,"1km SE of Delta, B.C., MX",earthquake,0.74,0.41,,6,reviewed,ci,ci
2018-08-29T02:33:28.330Z,2018,34.1363333,-117.7746667,5.46,4.38,mw,208,16,0.03385,0.26,ci,ci38038071,2021-04-20T17:57:09.669Z,"4km N of La Verne, CA",earthquake,0.11,0.48,,6,reviewed,ci,ci
2018-08-24T10:02:37.580Z,2018,39.7504,-108.3896,6.04,4.1,mwr,,34,0.4,0.74,us,us1000ggmk,2019-02-28T18:00:51.707Z,"43 km NW of Parachute, Colorado",earthquake,2.6,5.8,0.073,18,reviewed,us,us
2018-08-15T01:24:26.310Z,2018,33.4771667,-116.8033333,1.89,4.41,mw,170,12,0.0352,0.24,ci,ci38245496,2019-02-10T17:17:36.288Z,"7km NE of Aguanga, CA",earthquake,0.1,0.3,,6,reviewed,ci,ci
2018-07-29T13:54:07.330Z,2018,31.8983333,-115.8495,6.57,4.02,mw,48,95,0.1352,0.3,ci,ci38232616,2018-10-09T16:43:19.040Z,"71km ENE of Maneadero, B.C., MX",earthquake,0.26,1.05,,7,reviewed,ci,ci
2018-07-25T20:17:56.910Z,2018,31.9508333,-116.299,15.83,4.19,mw,32,115,0.3031,0.27,ci,ci38230144,2018-10-09T16:43:19.040Z,"32km ENE of Ensenada, B.C., MX",earthquake,0.41,1.53,,6,reviewed,ci,ci
2018-07-05T15:17:36.947Z,2018,35.8945,-115.7758,8.6,4.5,ml,59,40.27,0.303,0.2678,nn,nn00642964,2019-07-05T14:26:17.112Z,"15 km WNW of Sandy Valley, Nevada",earthquake,,1.3,0.33,17,reviewed,nn,nn
2018-06-30T04:20:28.140Z,2018,41.3841,-100.1549,5,4.1,mb,,23,1.35,0.75,us,us2000frxi,2018-09-21T16:25:56.040Z,"5 km SE of Arnold, Nebraska",earthquake,3.7,1.9,0.064,66,reviewed,us,us
2018-06-15T20:56:08.600Z,2018,36.0742,-97.5593,6.615,4,mwr,,23,,0.28,us,us1000ess6,2020-03-20T02:27:12.799Z,Oklahoma,earthquake,0.8,5.2,0.041,57,reviewed,tul,us
2018-06-09T13:59:41.400Z,2018,36.764,-98.062,9.5,4.4,mwr,,,,0.19,us,us1000em4c,2020-03-20T02:26:52.682Z,"8 km E of Nescatunga, Oklahoma",earthquake,1.1,6.3,0.03,107,reviewed,tul,us
2018-05-15T13:40:21.500Z,2018,36.0725,-97.5641,6.29,4,mwr,,23,,0.2,us,us1000e5gd,2020-03-20T02:29:19.553Z,"10 km SSE of Marshall, Oklahoma",earthquake,1.6,4.5,0.032,92,reviewed,tul,us
2018-05-14T07:25:00.600Z,2018,36.0713,-97.5655,6.858,4,mwr,,23,,0.19,us,us1000e4il,2020-03-20T02:29:01.579Z,"10 km SSE of Marshall, Oklahoma",earthquake,1,4.8,0.035,77,reviewed,tul,us
2018-05-10T02:58:30.910Z,2018,38.81,-122.7971667,1.89,4.19,mw,79,34,0.002497,0.1,nc,nc73014276,2018-11-10T20:09:42.017Z,"5km NW of The Geysers, CA",earthquake,0.11,0.17,,4,reviewed,nc,nc
2018-05-08T11:49:34.020Z,2018,34.016,-116.7798333,12.89,4.49,mw,185,18,0.03006,0.18,ci,ci38167848,2020-12-05T06:25:29.598Z,"11km N of Cabazon, CA",earthquake,0.09,0.22,,6,reviewed,ci,ci
2018-05-01T16:28:56.060Z,2018,28.9476,-98.0015,5,4,mwr,,74,0.192,0.62,us,us1000dvdg,2018-07-27T20:20:33.040Z,"4 km SSE of Falls City, Texas",earthquake,3.2,2,,15,reviewed,us,slm
2018-04-09T10:22:20.300Z,2018,36.2185,-97.5735,4.935,4.6,mww,,23,,0.25,us,us2000dwui,2020-03-20T02:12:09.267Z,"8 km NNE of Marshall, Oklahoma",earthquake,0.9,3.2,0.059,28,reviewed,tul,us
2018-04-07T12:16:03.300Z,2018,36.2896,-97.5166,5.791,4.6,mww,,25,,0.16,us,us2000dw0r,2020-03-20T02:10:54.307Z,"5 km WNW of Lucien, Oklahoma",earthquake,0.7,5.2,0.068,21,reviewed,tul,us
2018-04-05T19:29:16.500Z,2018,33.8375,-119.7258333,9.87,5.29,mw,90,129,0.1747,0.31,ci,ci37908735,2021-06-14T14:36:40.576Z,"29km SW of Santa Cruz Is. (E end), CA",earthquake,0.28,31.61,,6,reviewed,ci,ci
2018-03-23T03:09:39.100Z,2018,40.4278333,-124.5108333,25.19,4.66,mw,31,247,0.1406,0.15,nc,nc72988926,2018-06-19T01:35:48.040Z,"22km WNW of Petrolia, CA",earthquake,0.49,0.5,,4,reviewed,nc,nc
2018-03-22T16:24:49.560Z,2018,40.7513333,-124.3891667,24.52,4.42,mw,34,197,0.1522,0.11,nc,nc72988726,2020-03-22T18:24:35.603Z,"17km W of Humboldt Hill, CA",earthquake,0.47,0.6,,3,reviewed,nc,nc
2018-03-09T06:01:28.350Z,2018,40.2918333,-124.5423333,15.09,4.48,mw,26,253,0.1975,0.13,nc,nc72981481,2018-06-08T05:12:16.040Z,"22km W of Petrolia, CA",earthquake,1.17,0.39,,4,reviewed,nc,nc
2018-03-05T03:40:59.200Z,2018,36.4833,-97.7491,8.229,4.2,mwr,,104,,0.82,us,us2000dca2,2020-07-10T17:08:20.427Z,"5 km NNW of Breckinridge, Oklahoma",earthquake,1.9,5.7,0.039,63,reviewed,tul,us
2018-03-04T23:17:17.400Z,2018,36.478,-97.7411,8.103,4.2,mwr,,104,,0.43,us,us2000dc7w,2021-09-13T17:08:27.431Z,"4 km N of Breckinridge, Oklahoma",earthquake,2.4,8.6,0.043,51,reviewed,tul,us
2018-01-26T03:32:08.570Z,2018,42.5327,-111.3893,10,4.4,mwr,,41,0.057,0.73,us,us2000cpkg,2018-07-01T18:40:12.795Z,"5 km NNW of Georgetown, Idaho",earthquake,3.3,2,0.034,82,reviewed,us,us
2018-01-18T05:55:11.950Z,2018,38.785,-122.7433333,1.81,4.22,mw,72,41,0.005457,0.08,nc,nc72955520,2018-05-15T03:39:28.647Z,"1km NE of The Geysers, CA",earthquake,0.11,0.19,,4,reviewed,nc,nc
2018-01-04T10:39:37.730Z,2018,37.8551667,-122.2568333,12.31,4.38,mw,289,13,0.004662,0.18,nc,nc72948801,2019-10-15T05:55:58.351Z,"2km SE of Berkeley, CA",earthquake,0.11,0.2,,7,reviewed,nc,nc
2017-12-30T23:46:11.940Z,2017,37.2734,-104.8631,4,4,mwr,,31,0.164,0.51,us,us1000byd4,2019-02-04T23:37:45.802Z,"15 km N of Weston, Colorado",earthquake,4.4,2,0.045,47,reviewed,us,us
2017-12-14T04:57:18.580Z,2017,39.6076667,-123.6458333,7.04,4.26,mw,26,99,0.09255,0.14,nc,nc72939656,2018-03-06T00:49:40.040Z,"17km WSW of Laytonville, CA",earthquake,0.22,0.61,,5,reviewed,nc,nc
2017-12-05T04:26:38.200Z,2017,36.3699,-97.1259,6.706,4.1,mwr,,31,,0.55,us,us1000bm9m,2020-03-20T02:05:06.414Z,"10 km SSE of Red Rock, Oklahoma",earthquake,2.6,4.8,0.044,49,reviewed,tul,us
2017-11-30T21:47:31.250Z,2017,39.1977,-75.4325,9.87,4.1,mwr,,129,0.633,1.3,us,us1000bjkn,2021-07-16T14:18:21.380Z,"3 km NNE of Little Creek, Delaware",earthquake,2.5,4.4,0.031,100,reviewed,ld,us
2017-11-13T19:31:29.050Z,2017,36.6305,-121.2443333,6.31,4.58,mw,82,55,0.05988,0.11,nc,nc72923380,2021-07-09T19:36:22.069Z,"18 km SSE of Tres Pinos, California",earthquake,0.12,0.36,,6,reviewed,nc,nc
2017-11-03T23:11:12.460Z,2017,43.5195,-107.3869,16.92,4,mwr,,63,1.074,0.74,us,us2000bi6d,2018-07-12T12:24:27.198Z,"57 km S of Ten Sleep, Wyoming",earthquake,4,6.9,0.036,76,reviewed,us,us
2017-11-03T10:43:15.270Z,2017,42.6111,-111.4293,8.56,4,mwr,,71,0.136,0.29,us,us2000bhn0,2018-01-24T01:25:07.040Z,"15 km NNW of Georgetown, Idaho",earthquake,1.1,6.5,0.034,84,reviewed,us,us
2017-10-26T20:38:51.340Z,2017,34.4213333,-120.6785,4.35,4.33,mw,47,218,0.1958,0.25,ci,ci38031584,2018-08-14T14:08:53.509Z,"32km SW of Lompoc, CA",earthquake,0.51,1.08,,5,reviewed,ci,ci
2017-10-11T01:24:25.590Z,2017,42.5462,-111.4181,10,4.1,mwr,,44,0.046,0.67,us,us1000aq0r,2018-01-09T02:14:55.040Z,"8 km NNW of Georgetown, Idaho",earthquake,1.1,1.6,0.032,91,reviewed,us,us
2017-10-10T00:53:18.270Z,2017,37.3135,-121.672,9.69,4.09,mw,243,23,0.0366,0.16,nc,nc72906781,2018-04-16T19:28:14.135Z,"14 km ESE of East Foothills, California",earthquake,0.1,0.2,,6,reviewed,nc,nc
2017-09-14T02:53:09.150Z,2017,42.4888,-111.4132,10,4,mwr,,46,0.034,0.68,us,us2000am2z,2017-12-13T02:29:42.040Z,"3 km WNW of Georgetown, Idaho",earthquake,1.5,1.9,0.033,87,reviewed,us,us
2017-09-11T13:26:35.640Z,2017,42.547,-111.4397,8.42,4.7,mww,,51,0.039,0.37,us,us2000ak17,2017-12-13T02:29:38.040Z,"9 km NW of Georgetown, Idaho",earthquake,2.1,5.5,0.053,34,reviewed,us,us
2017-09-11T12:34:30.220Z,2017,42.5481,-111.4421,9.98,4.1,mwr,,62,0.037,0.58,us,us2000ak05,2017-12-13T02:29:37.040Z,"9 km NW of Georgetown, Idaho",earthquake,1.2,2.4,0.032,94,reviewed,us,us
2017-09-11T09:38:45.520Z,2017,42.5552,-111.4471,5.28,4.1,ml,,110,0.03,0.41,us,us2000bsvg,2017-12-13T02:29:37.040Z,"10 km NW of Georgetown, Idaho",earthquake,1.2,3.5,0.278,3,reviewed,us,uu
2017-09-11T09:38:39.240Z,2017,42.5592,-111.4576,4.83,4.1,ml,,70,0.026,0.27,us,us2000bsvf,2017-12-13T02:29:37.040Z,"11 km NW of Georgetown, Idaho",earthquake,2.3,2.3,0.053,46,reviewed,us,us
2017-09-11T09:36:31.560Z,2017,42.5544,-111.4287,2.24,4.3,mwr,,32,0.035,0.51,us,us2000ajxj,2017-12-13T02:29:37.040Z,"9 km NNW of Georgetown, Idaho",earthquake,2,4.6,0.032,94,reviewed,us,us
2017-09-10T19:05:13.280Z,2017,42.5664,-111.4024,13,4.1,mwr,,34,0.041,0.53,us,us2000ajkd,2017-12-13T02:29:35.040Z,"9 km NNW of Georgetown, Idaho",earthquake,0.9,1.6,0.036,75,reviewed,us,us
2017-09-10T11:12:39.050Z,2017,42.6074,-111.4701,4.56,4.7,mww,,30,0.025,0.47,us,us2000ajbt,2017-12-13T02:29:34.040Z,"12 km ESE of Soda Springs, Idaho",earthquake,1,2.6,0.059,28,reviewed,us,us
2017-09-10T09:47:10.570Z,2017,42.5629,-111.4155,9.83,5,mww,,24,0.034,0.75,us,us2000aj9i,2017-12-13T02:29:33.040Z,"9 km NNW of Georgetown, Idaho",earthquake,1.5,5,0.047,44,reviewed,us,us
2017-09-09T08:27:21.030Z,2017,42.5785,-111.4302,9.03,4,mwr,,57,0.017,0.29,us,us2000aiur,2017-12-07T20:00:26.040Z,"11 km NNW of Georgetown, Idaho",earthquake,1.2,3.2,0.04,60,reviewed,us,us
2017-09-09T08:23:04.770Z,2017,42.5619,-111.4167,7.19,4.1,mwr,,58,0.034,0.18,us,us2000aiq7,2017-12-07T20:00:26.040Z,"9 km NNW of Georgetown, Idaho",earthquake,1.3,2.5,0.041,56,reviewed,us,us
2017-09-08T02:26:23.700Z,2017,36.6996,-97.683,6.073,4.3,mwr,,49,,1.24,us,us2000ahub,2020-03-20T01:55:15.039Z,"9 km ESE of Jefferson, Oklahoma",earthquake,1.5,4.1,0.036,75,reviewed,tul,us
2017-09-07T12:13:38.110Z,2017,42.5849,-111.4169,5.81,4.1,mwr,,117,0.295,0.22,us,us2000ahg2,2017-12-07T20:00:18.040Z,"12 km NNW of Georgetown, Idaho",earthquake,1.1,4.5,0.036,75,reviewed,us,us
2017-09-06T08:26:30.610Z,2017,42.6084,-111.494,10,4.1,mwr,,140,0.329,0.86,us,us2000agpc,2017-12-07T20:00:16.040Z,"10 km ESE of Soda Springs, Idaho",earthquake,1.8,2,0.034,81,reviewed,us,us
2017-09-06T07:55:09.740Z,2017,42.5968,-111.4665,1.3,4.2,mwr,,125,0.318,0.25,us,us2000agna,2017-12-07T20:00:16.040Z,"13 km ESE of Soda Springs, Idaho",earthquake,1.5,0.3,0.031,98,reviewed,us,us
2017-09-06T07:35:30.390Z,2017,42.5885,-111.4411,7.18,4.2,mwr,,135,0.307,0.43,us,us2000agp1,2017-12-07T20:00:16.040Z,"13 km NNW of Georgetown, Idaho",earthquake,2.2,5,0.036,73,reviewed,us,us
2017-09-06T04:37:44.500Z,2017,42.572,-111.4444,10,4.6,mww,,44,0.319,1.01,us,us2000agiz,2017-12-07T20:00:15.040Z,"11 km NNW of Georgetown, Idaho",earthquake,3.2,2,0.068,21,reviewed,us,us
2017-09-05T21:23:18.360Z,2017,42.5959,-111.4373,6.3,4.3,mwr,,63,0.3,0.38,us,us2000agc9,2017-12-07T20:00:14.040Z,"13 km NNW of Georgetown, Idaho",earthquake,2.2,4.9,0.033,87,reviewed,us,us
2017-09-05T20:54:15.420Z,2017,42.5855,-111.4174,10,4.3,mwr,,117,0.294,0.39,us,us2000agbd,2017-12-07T20:00:14.040Z,"12 km NNW of Georgetown, Idaho",earthquake,1.7,2,0.032,93,reviewed,us,us
2017-09-05T08:13:14.830Z,2017,42.5806,-111.4515,2.9,4.3,mwr,,122,0.318,0.53,us,us2000afyp,2017-12-07T20:00:13.040Z,"12 km NNW of Georgetown, Idaho",earthquake,1.1,4.2,0.034,84,reviewed,us,us
2017-09-05T01:32:39.450Z,2017,42.5974,-111.445,10,4.2,mwr,,122,0.304,0.23,us,us2000afsu,2017-12-07T20:00:12.040Z,"14 km NNW of Georgetown, Idaho",earthquake,1.2,2,0.038,68,reviewed,us,us
2017-09-05T00:34:40.790Z,2017,42.603,-111.472,5.2,4.1,mwr,,46,0.318,0.45,us,us2000afs4,2021-07-14T18:20:36.260Z,"12 km ESE of Soda Springs, Idaho",earthquake,1.7,4.9,0.035,77,reviewed,us,us
2017-09-04T06:17:09.000Z,2017,42.6213,-111.4516,5.71,4.5,mwr,,125,0.296,0.35,us,us2000afeu,2017-12-07T20:00:09.040Z,"13 km ESE of Soda Springs, Idaho",earthquake,1.7,1,0.037,69,reviewed,us,us
2017-09-03T17:41:39.590Z,2017,42.6381,-111.474,7.69,4.7,mww,,136,0.303,0.56,us,us2000af79,2018-01-26T03:54:27.968Z,"10 km E of Soda Springs, Idaho",earthquake,1.5,4.2,0.06,27,reviewed,us,us
2017-09-03T16:49:17.380Z,2017,42.6137,-111.4287,10,4.7,mww,,54,0.285,0.48,us,us2000af5z,2017-12-07T20:00:08.040Z,"15 km ESE of Soda Springs, Idaho",earthquake,1.8,1.9,0.058,29,reviewed,us,us
2017-09-03T06:44:52.390Z,2017,42.6631,-111.4805,2.5,4,mwr,,138,0.298,0.48,us,us2000aew2,2017-12-07T20:00:06.040Z,"10 km E of Soda Springs, Idaho",earthquake,1.9,5,0.035,77,reviewed,us,us
2017-09-03T06:05:43.070Z,2017,42.651,-111.4884,10,4.1,mwr,,141,0.308,0.66,us,us2000aeve,2017-12-07T20:00:06.040Z,"9 km E of Soda Springs, Idaho",earthquake,1.1,2,0.029,112,reviewed,us,us
2017-09-03T02:29:23.290Z,2017,42.636,-111.4812,10,4.1,mb,,24,0.309,1.15,us,us2000aepg,2017-12-07T20:00:05.040Z,"10 km ESE of Soda Springs, Idaho",earthquake,1.9,2,0.107,24,reviewed,us,us
2017-09-03T00:39:48.290Z,2017,42.6286,-111.4666,10,4.2,mwr,,56,0.302,0.47,us,us2000aelm,2017-12-07T20:00:04.040Z,"11 km ESE of Soda Springs, Idaho",earthquake,1.5,2,0.039,63,reviewed,us,us
2017-09-02T23:59:50.850Z,2017,42.622,-111.4573333,6,4.07,ml,13,93,0.2996,0.18,uu,uu60013734,2017-11-22T20:07:37.131Z,"12 km ESE of Soda Springs, Idaho",earthquake,0.51,11.91,0.123,4,reviewed,uu,uu
2017-09-02T23:56:52.630Z,2017,42.6474,-111.4492,9.52,5.3,mww,,29,0.282,0.6,us,us2000aekg,2020-04-01T01:14:38.349Z,"12 km E of Soda Springs, Idaho",earthquake,2.1,3.1,0.038,68,reviewed,us,us
2017-09-02T23:55:28.270Z,2017,42.635,-111.4386,6.04,4,mwr,,40,0.281,0.77,us,us2000aeke,2017-11-28T18:33:58.040Z,"13 km E of Soda Springs, Idaho",earthquake,2.2,5.2,,18,reviewed,us,slm
2017-08-22T19:51:59.450Z,2017,35.9043333,-116.9223333,6.14,4.12,mw,38,55,0.07437,0.15,ci,ci37980632,2019-05-09T16:42:59.260Z,"44km ENE of Trona, CA",earthquake,0.16,0.55,,6,reviewed,ci,ci
2017-08-03T02:56:37.300Z,2017,35.672,-97.4047,5.031,4.2,mwr,,40,,0.6,us,us2000a3y4,2020-03-20T01:50:10.775Z,"6 km ENE of Edmond, Oklahoma",earthquake,2.3,6.6,0.032,93,reviewed,tul,us
2017-07-17T09:27:04.956Z,2017,36.7304,-115.9092,6.8,4.1,ml,48,28.58,0.156,0.2138,nn,nn00596256,2018-07-02T18:38:54.618Z,"27 km NW of Indian Springs, Nevada",earthquake,,1.1,0.15,16,reviewed,nn,nn
2017-07-17T08:49:49.580Z,2017,46.8921,-112.5427,12.61,4,mwr,,41,0.037,0.95,us,us20009ww4,2017-10-11T01:03:50.040Z,"12 km ESE of Lincoln, Montana",earthquake,3.3,4.6,0.056,31,reviewed,us,us
2017-07-14T13:47:35.300Z,2017,35.8591,-96.6833,6.813,4.2,mwr,,39,,0.44,us,us20009wba,2020-03-20T01:46:30.796Z,"10 km WSW of Shamrock, Oklahoma",earthquake,1.3,2.6,0.038,66,reviewed,tul,us
2017-07-06T07:27:30.150Z,2017,46.8573,-112.5459,9.65,4.4,mwr,,31,0.184,1.11,us,us1000975v,2018-02-22T04:45:46.789Z,"14 km SE of Lincoln, Montana",earthquake,4.7,5.2,,21,reviewed,us,slm
2017-07-06T07:02:28.140Z,2017,46.8365,-112.5932,9.12,4,ml,,108,0.201,0.56,us,us1000975h,2018-02-22T04:44:37.306Z,"14 km SSE of Lincoln, Montana",earthquake,4.1,6.2,0.043,72,reviewed,us,us
2017-07-06T06:35:35.960Z,2017,46.8128,-112.665,14.73,5,mww,,107,0.876,0.57,us,us1000975k,2017-11-15T19:02:48.898Z,"15 km S of Lincoln, Montana",earthquake,4.9,5.9,0.046,46,reviewed,us,us
2017-07-06T06:30:17.000Z,2017,46.8811,-112.5753,12.18,5.8,mww,,62,0.214,0.59,us,us10009757,2021-09-22T04:46:01.057Z,"11 km SE of Lincoln, Montana",earthquake,5.5,3.9,0.021,212,reviewed,us,us
2017-06-24T21:22:03.060Z,2017,40.2878333,-124.2988333,9.14,4.03,mw,24,212,0.03586,0.12,nc,nc72820761,2018-03-23T03:45:44.092Z,near the coast of Northern California,earthquake,0.44,0.22,,11,reviewed,nc,nc
2017-06-16T00:48:46.940Z,2017,44.7813333,-111.0331667,9.3,4.36,ml,26,117,0.02923,0.14,uu,uu60203137,2017-08-18T23:13:29.040Z,"12 km E of Hebgen Lake Estates, Montana",earthquake,0.38,0.59,0.151,19,reviewed,uu,uu
2017-05-17T04:42:25.330Z,2017,34.4191667,-120.0021667,2.25,4.06,mw,47,71,0.1101,0.24,ci,ci37646983,2017-10-26T21:19:19.628Z,"12 km W of Isla Vista, California",earthquake,0.27,0.52,,4,reviewed,ci,ci
2017-05-13T08:32:37.300Z,2017,36.4782,-98.7365,5.367,4.2,mwr,,46,,0.67,us,us10008s4j,2020-03-20T01:43:52.899Z,"17 km SE of Waynoka, Oklahoma",earthquake,3.6,5.8,0.039,63,reviewed,tul,us
2017-03-31T10:55:53.700Z,2017,36.8776667,-121.6141667,6.2,4,mw,113,27,0.02664,0.12,nc,nc72782971,2017-06-16T23:08:05.040Z,"2 km ESE of Aromas, California",earthquake,0.09,0.19,,4,reviewed,nc,nc
2017-03-29T15:37:40.700Z,2017,36.815,-97.6114,2.767,4.1,mwr,,55,,0.48,us,us20008vls,2020-03-20T01:42:52.636Z,"8 km W of Deer Creek, Oklahoma",earthquake,1.8,5.1,0.066,22,reviewed,tul,us
2017-03-06T19:19:20.810Z,2017,40.3523333,-124.7748333,25.15,4.04,mw,85,230,0.3559,0.14,nc,nc72771146,2017-05-31T01:58:55.040Z,near the coast of Northern California,earthquake,0.5,2.89,,3,reviewed,nc,nc
2017-02-26T05:07:12.210Z,2017,25.1361,-109.8137,10,4.3,mb,,112,0.838,1.42,us,us20008mgy,2017-05-24T02:48:08.040Z,Gulf of California,earthquake,5.4,1.9,0.052,107,reviewed,us,us
2017-02-23T04:59:04.050Z,2017,47.4801667,-123.035,15.44,4.09,ml,58,34,0.1653,0.25,uw,uw61251926,2018-07-05T18:19:31.970Z,"11 km NE of Hoodsport, Washington",earthquake,0.3,0.59,0.184,47,reviewed,uw,uw
2017-02-21T00:57:52.710Z,2017,38.7958333,-122.7353333,1.32,4.16,mw,82,29,0.01262,0.09,nc,nc72766046,2018-05-11T03:11:49.010Z,"3 km SSW of Cobb, California",earthquake,0.12,0.16,,3,reviewed,nc,nc
2016-12-28T09:13:47.243Z,2016,38.3777,-118.8957,8.8,5.5,ml,33,48.58,0.129,0.2187,nn,nn00570744,2020-05-21T01:43:17.438Z,"28 km SW of Hawthorne, Nevada",earthquake,,2,0.26,18,reviewed,nn,nn
2016-12-28T08:22:12.208Z,2016,38.3904,-118.8972,12.2,5.6,ml,43,42.44,0.123,0.1913,nn,nn00570710,2018-07-02T18:09:31.575Z,"28 km WSW of Hawthorne, Nevada",earthquake,,1.2,0.32,18,reviewed,nn,nn
